sample_id,true_label,predicted_label,model_name,prob_stationary,prob_non-stationary
14881,1,0,ROCKET,1.0,0.0
16617,1,0,ROCKET,1.0,0.0
18935,1,0,ROCKET,1.0,0.0
5055,0,1,ROCKET,0.0,1.0
16887,1,0,ROCKET,1.0,0.0
15066,1,0,ROCKET,1.0,0.0
15360,1,0,ROCKET,1.0,0.0
10434,1,0,ROCKET,1.0,0.0
19174,1,0,ROCKET,1.0,0.0
10626,1,0,ROCKET,1.0,0.0
10642,1,0,ROCKET,1.0,0.0
10402,1,0,ROCKET,1.0,0.0
14876,1,0,ROCKET,1.0,0.0
17709,1,0,ROCKET,1.0,0.0
492,0,1,ROCKET,0.0,1.0
16054,1,0,ROCKET,1.0,0.0
11867,1,0,ROCKET,1.0,0.0
17793,1,0,ROCKET,1.0,0.0
10637,1,0,ROCKET,1.0,0.0
18547,1,0,ROCKET,1.0,0.0
16813,1,0,ROCKET,1.0,0.0
15317,1,0,ROCKET,1.0,0.0
18676,1,0,ROCKET,1.0,0.0
18562,1,0,ROCKET,1.0,0.0
15004,1,0,ROCKET,1.0,0.0
18886,1,0,ROCKET,1.0,0.0
17057,1,0,ROCKET,1.0,0.0
13969,1,0,ROCKET,1.0,0.0
10766,1,0,ROCKET,1.0,0.0
11688,1,0,ROCKET,1.0,0.0
10650,1,0,ROCKET,1.0,0.0
17805,1,0,ROCKET,1.0,0.0
11860,1,0,ROCKET,1.0,0.0
14728,1,0,ROCKET,1.0,0.0
17711,1,0,ROCKET,1.0,0.0
14987,1,0,ROCKET,1.0,0.0
17118,1,0,ROCKET,1.0,0.0
18719,1,0,ROCKET,1.0,0.0
10400,1,0,ROCKET,1.0,0.0
18904,1,0,ROCKET,1.0,0.0
18398,1,0,ROCKET,1.0,0.0
2320,0,1,ROCKET,0.0,1.0
10723,1,0,ROCKET,1.0,0.0
14904,1,0,ROCKET,1.0,0.0
17664,1,0,ROCKET,1.0,0.0
11779,1,0,ROCKET,1.0,0.0
19214,1,0,ROCKET,1.0,0.0
17987,1,0,ROCKET,1.0,0.0
14015,1,0,ROCKET,1.0,0.0
10522,1,0,ROCKET,1.0,0.0
10452,1,0,ROCKET,1.0,0.0
19238,1,0,ROCKET,1.0,0.0
16682,1,0,ROCKET,1.0,0.0
11782,1,0,ROCKET,1.0,0.0
11614,1,0,ROCKET,1.0,0.0
18575,1,0,ROCKET,1.0,0.0
10401,1,0,ROCKET,1.0,0.0
15441,1,0,ROCKET,1.0,0.0
10762,1,0,ROCKET,1.0,0.0
10528,1,0,ROCKET,1.0,0.0
17320,1,0,ROCKET,1.0,0.0
15044,1,0,ROCKET,1.0,0.0
15309,1,0,ROCKET,1.0,0.0
11904,1,0,ROCKET,1.0,0.0
16910,1,0,ROCKET,1.0,0.0
16722,1,0,ROCKET,1.0,0.0
16948,1,0,ROCKET,1.0,0.0
14611,1,0,ROCKET,1.0,0.0
11652,1,0,ROCKET,1.0,0.0
19186,1,0,ROCKET,1.0,0.0
16599,1,0,ROCKET,1.0,0.0
16796,1,0,ROCKET,1.0,0.0
16976,1,0,ROCKET,1.0,0.0
9990,1,0,ROCKET,1.0,0.0
16953,1,0,ROCKET,1.0,0.0
15009,1,0,ROCKET,1.0,0.0
17129,1,0,ROCKET,1.0,0.0
16709,1,0,ROCKET,1.0,0.0
11733,1,0,ROCKET,1.0,0.0
18750,1,0,ROCKET,1.0,0.0
11938,1,0,ROCKET,1.0,0.0
18631,1,0,ROCKET,1.0,0.0
15076,1,0,ROCKET,1.0,0.0
8710,0,1,ROCKET,0.0,1.0
16615,1,0,ROCKET,1.0,0.0
15275,1,0,ROCKET,1.0,0.0
18582,1,0,ROCKET,1.0,0.0
18653,1,0,ROCKET,1.0,0.0
14912,1,0,ROCKET,1.0,0.0
15013,1,0,ROCKET,1.0,0.0
18133,1,0,ROCKET,1.0,0.0
16919,1,0,ROCKET,1.0,0.0
17649,1,0,ROCKET,1.0,0.0
17511,1,0,ROCKET,1.0,0.0
16073,1,0,ROCKET,1.0,0.0
15051,1,0,ROCKET,1.0,0.0
15362,1,0,ROCKET,1.0,0.0
16923,1,0,ROCKET,1.0,0.0
17913,1,0,ROCKET,1.0,0.0
15294,1,0,ROCKET,1.0,0.0
16681,1,0,ROCKET,1.0,0.0
18944,1,0,ROCKET,1.0,0.0
16417,1,0,ROCKET,1.0,0.0
10653,1,0,ROCKET,1.0,0.0
11654,1,0,ROCKET,1.0,0.0
11561,1,0,ROCKET,1.0,0.0
10533,1,0,ROCKET,1.0,0.0
17151,1,0,ROCKET,1.0,0.0
14616,1,0,ROCKET,1.0,0.0
14491,1,0,ROCKET,1.0,0.0
15006,1,0,ROCKET,1.0,0.0
17214,1,0,ROCKET,1.0,0.0
11610,1,0,ROCKET,1.0,0.0
11747,1,0,ROCKET,1.0,0.0
17133,1,0,ROCKET,1.0,0.0
11643,1,0,ROCKET,1.0,0.0
14609,1,0,ROCKET,1.0,0.0
15125,1,0,ROCKET,1.0,0.0
17200,1,0,ROCKET,1.0,0.0
17105,1,0,ROCKET,1.0,0.0
16225,1,0,ROCKET,1.0,0.0
10582,1,0,ROCKET,1.0,0.0
1784,0,1,ROCKET,0.0,1.0
16667,1,0,ROCKET,1.0,0.0
10446,1,0,ROCKET,1.0,0.0
18250,1,0,ROCKET,1.0,0.0
14400,1,0,ROCKET,1.0,0.0
15089,1,0,ROCKET,1.0,0.0
17994,1,0,ROCKET,1.0,0.0
16871,1,0,ROCKET,1.0,0.0
15314,1,0,ROCKET,1.0,0.0
18447,1,0,ROCKET,1.0,0.0
11887,1,0,ROCKET,1.0,0.0
17247,1,0,ROCKET,1.0,0.0
16912,1,0,ROCKET,1.0,0.0
14897,1,0,ROCKET,1.0,0.0
15338,1,0,ROCKET,1.0,0.0
17084,1,0,ROCKET,1.0,0.0
15415,1,0,ROCKET,1.0,0.0
18287,1,0,ROCKET,1.0,0.0
16254,1,0,ROCKET,1.0,0.0
18483,1,0,ROCKET,1.0,0.0
15130,1,0,ROCKET,1.0,0.0
6704,0,1,ROCKET,0.0,1.0
16618,1,0,ROCKET,1.0,0.0
6964,0,1,ROCKET,0.0,1.0
19044,1,0,ROCKET,1.0,0.0
10550,1,0,ROCKET,1.0,0.0
14397,1,0,ROCKET,1.0,0.0
15307,1,0,ROCKET,1.0,0.0
16765,1,0,ROCKET,1.0,0.0
18471,1,0,ROCKET,1.0,0.0
15399,1,0,ROCKET,1.0,0.0
16431,1,0,ROCKET,1.0,0.0
13198,1,0,ROCKET,1.0,0.0
15297,1,0,ROCKET,1.0,0.0
11668,1,0,ROCKET,1.0,0.0
11658,1,0,ROCKET,1.0,0.0
10517,1,0,ROCKET,1.0,0.0
19062,1,0,ROCKET,1.0,0.0
17160,1,0,ROCKET,1.0,0.0
11808,1,0,ROCKET,1.0,0.0
14936,1,0,ROCKET,1.0,0.0
15267,1,0,ROCKET,1.0,0.0
1953,0,1,ROCKET,0.0,1.0
16826,1,0,ROCKET,1.0,0.0
11712,1,0,ROCKET,1.0,0.0
18634,1,0,ROCKET,1.0,0.0
19173,1,0,ROCKET,1.0,0.0
18193,1,0,ROCKET,1.0,0.0
17442,1,0,ROCKET,1.0,0.0
10464,1,0,ROCKET,1.0,0.0
19160,1,0,ROCKET,1.0,0.0
10654,1,0,ROCKET,1.0,0.0
17763,1,0,ROCKET,1.0,0.0
15048,1,0,ROCKET,1.0,0.0
1895,0,1,ROCKET,0.0,1.0
18986,1,0,ROCKET,1.0,0.0
18456,1,0,ROCKET,1.0,0.0
1763,0,1,ROCKET,0.0,1.0
15375,1,0,ROCKET,1.0,0.0
16245,1,0,ROCKET,1.0,0.0
18820,1,0,ROCKET,1.0,0.0
17853,1,0,ROCKET,1.0,0.0
11851,1,0,ROCKET,1.0,0.0
16914,1,0,ROCKET,1.0,0.0
15377,1,0,ROCKET,1.0,0.0
14394,1,0,ROCKET,1.0,0.0
16874,1,0,ROCKET,1.0,0.0
1800,0,1,ROCKET,0.0,1.0
18620,1,0,ROCKET,1.0,0.0
16814,1,0,ROCKET,1.0,0.0
14477,1,0,ROCKET,1.0,0.0
15016,1,0,ROCKET,1.0,0.0
18464,1,0,ROCKET,1.0,0.0
14742,1,0,ROCKET,1.0,0.0
16665,1,0,ROCKET,1.0,0.0
13860,1,0,ROCKET,1.0,0.0
14158,1,0,ROCKET,1.0,0.0
18519,1,0,ROCKET,1.0,0.0
10715,1,0,ROCKET,1.0,0.0
9202,0,1,ROCKET,0.0,1.0
15214,1,0,ROCKET,1.0,0.0
17319,1,0,ROCKET,1.0,0.0
5084,0,1,ROCKET,0.0,1.0
18176,1,0,ROCKET,1.0,0.0
10759,1,0,ROCKET,1.0,0.0
10699,1,0,ROCKET,1.0,0.0
11816,1,0,ROCKET,1.0,0.0
18594,1,0,Arsenal,0.95995131,0.04004869
18928,1,0,Arsenal,0.59929303,0.40070697
19015,1,0,Arsenal,0.75929404,0.24070596
18548,1,0,Arsenal,1.0,-0.0
10394,1,0,Arsenal,0.95969746,0.04030254
15799,1,0,Arsenal,0.56012619,0.43987381
19100,1,0,Arsenal,0.91941517,0.08058483
18012,1,0,Arsenal,0.9598999,0.0401001
18692,1,0,Arsenal,1.0,-0.0
17827,1,0,Arsenal,1.0,-0.0
18407,1,0,Arsenal,1.0,-0.0
15359,1,0,Arsenal,0.8000663,0.1999337
18315,1,0,Arsenal,0.71981404,0.28018596
11852,1,0,Arsenal,1.0,-0.0
10442,1,0,Arsenal,1.0,-0.0
14641,1,0,Arsenal,0.72055801,0.27944199
15241,1,0,Arsenal,0.96008345,0.03991655
16863,1,0,Arsenal,1.0,-0.0
10563,1,0,Arsenal,1.0,-0.0
17545,1,0,Arsenal,0.87938862,0.12061138
18581,1,0,Arsenal,0.9598999,0.0401001
14786,1,0,Arsenal,0.71981811,0.28018189
10586,1,0,Arsenal,1.0,-0.0
10704,1,0,Arsenal,1.0,-0.0
16992,1,0,Arsenal,1.0,-0.0
18118,1,0,Arsenal,1.0,-0.0
5369,0,1,Arsenal,0.15992772,0.84007228
17098,1,0,Arsenal,1.0,-0.0
17954,1,0,Arsenal,1.0,-0.0
17973,1,0,Arsenal,0.8802284,0.1197716
17636,1,0,Arsenal,0.63966499,0.36033501
16426,1,0,Arsenal,0.80058998,0.19941002
5184,0,1,Arsenal,0.04022552,0.95977448
10769,1,0,Arsenal,1.0,-0.0
14988,1,0,Arsenal,0.76017145,0.23982855
18213,1,0,Arsenal,0.56101961,0.43898039
11646,1,0,Arsenal,1.0,-0.0
11931,1,0,Arsenal,1.0,-0.0
16701,1,0,Arsenal,1.0,-0.0
11894,1,0,Arsenal,1.0,-0.0
16580,1,0,Arsenal,1.0,-0.0
178,0,1,Arsenal,0.08011939,0.91988061
18442,1,0,Arsenal,1.0,-0.0
18576,1,0,Arsenal,1.0,-0.0
16268,1,0,Arsenal,1.0,-0.0
14159,1,0,Arsenal,0.60005555,0.39994445
10641,1,0,Arsenal,1.0,-0.0
11848,1,0,Arsenal,1.0,-0.0
16676,1,0,Arsenal,1.0,-0.0
11692,1,0,Arsenal,1.0,-0.0
17005,1,0,Arsenal,0.71895682,0.28104318
11648,1,0,Arsenal,1.0,-0.0
17561,1,0,Arsenal,0.60003795,0.39996205
17522,1,0,Arsenal,0.84017395,0.15982605
17139,1,0,Arsenal,0.96045558,0.03954442
16905,1,0,Arsenal,0.80056864,0.19943136
15218,1,0,Arsenal,0.92039524,0.07960476
14468,1,0,Arsenal,0.79993097,0.20006903
16589,1,0,Arsenal,1.0,-0.0
14965,1,0,Arsenal,0.87978206,0.12021794
16422,1,0,Arsenal,1.0,-0.0
17335,1,0,Arsenal,0.95997346,0.04002654
16708,1,0,Arsenal,1.0,-0.0
18216,1,0,Arsenal,0.59985025,0.40014975
643,0,1,Arsenal,0.44007499,0.55992501
18852,1,0,Arsenal,0.55971017,0.44028983
17947,1,0,Arsenal,0.56001854,0.43998146
18947,1,0,Arsenal,0.68191243,0.31808757
15609,1,0,Arsenal,0.60008998,0.39991002
955,0,1,Arsenal,-0.0,1.0
17644,1,0,Arsenal,0.59993641,0.40006359
16981,1,0,Arsenal,0.88017106,0.11982894
17600,1,0,Arsenal,1.0,-0.0
14438,1,0,Arsenal,0.72057911,0.27942089
16837,1,0,Arsenal,1.0,-0.0
15056,1,0,Arsenal,0.79988369,0.20011631
10438,1,0,Arsenal,1.0,-0.0
17085,1,0,Arsenal,0.91997063,0.08002937
18210,1,0,Arsenal,0.67972092,0.32027908
10509,1,0,Arsenal,1.0,-0.0
14995,1,0,Arsenal,0.80102857,0.19897143
11560,1,0,Arsenal,1.0,-0.0
15228,1,0,Arsenal,1.0,-0.0
14017,1,0,Arsenal,0.64005986,0.35994014
15266,1,0,Arsenal,0.67978317,0.32021683
17845,1,0,Arsenal,0.64081971,0.35918029
18766,1,0,Arsenal,1.0,-0.0
10748,1,0,Arsenal,0.72121723,0.27878277
15431,1,0,Arsenal,0.84063912,0.15936088
10733,1,0,Arsenal,1.0,-0.0
17589,1,0,Arsenal,1.0,-0.0
866,0,1,Arsenal,0.32028091,0.67971909
17198,1,0,Arsenal,0.95979716,0.04020284
15168,1,0,Arsenal,0.56034863,0.43965137
17336,1,0,Arsenal,0.80020567,0.19979433
18282,1,0,Arsenal,0.84039885,0.15960115
3988,0,1,Arsenal,0.36012047,0.63987953
15115,1,0,Arsenal,0.95980837,0.04019163
17362,1,0,Arsenal,0.80066208,0.19933792
15121,1,0,Arsenal,0.92066119,0.07933881
18927,1,0,Arsenal,0.96005262,0.03994738
10693,1,0,Arsenal,0.60023639,0.39976361
18003,1,0,Arsenal,1.0,-0.0
18654,1,0,Arsenal,1.0,-0.0
19254,1,0,Arsenal,0.91978183,0.08021817
10618,1,0,Arsenal,1.0,-0.0
14460,1,0,Arsenal,0.84023464,0.15976536
15191,1,0,Arsenal,0.79999489,0.20000511
16984,1,0,Arsenal,0.84028075,0.15971925
11720,1,0,Arsenal,1.0,-0.0
17906,1,0,Arsenal,0.91988985,0.08011015
11802,1,0,Arsenal,1.0,-0.0
15096,1,0,Arsenal,0.91989254,0.08010746
14119,1,0,Arsenal,0.55928269,0.44071731
17182,1,0,Arsenal,0.95977448,0.04022552
14633,1,0,Arsenal,0.67977417,0.32022583
10627,1,0,Arsenal,1.0,-0.0
17059,1,0,Arsenal,1.0,-0.0
16927,1,0,Arsenal,0.76086766,0.23913234
15333,1,0,Arsenal,0.51983717,0.48016283
18021,1,0,Arsenal,0.8796601,0.1203399
15262,1,0,Arsenal,1.0,-0.0
18180,1,0,Arsenal,0.92030724,0.07969276
3798,0,1,Arsenal,0.47993596,0.52006404
18019,1,0,Arsenal,1.0,-0.0
19105,1,0,Arsenal,1.0,-0.0
17518,1,0,Arsenal,0.96008345,0.03991655
14014,1,0,Arsenal,0.55979927,0.44020073
11810,1,0,Arsenal,1.0,-0.0
16715,1,0,Arsenal,0.84018155,0.15981845
18726,1,0,Arsenal,1.0,-0.0
19034,1,0,Arsenal,1.0,-0.0
15386,1,0,Arsenal,0.51869133,0.48130867
17007,1,0,Arsenal,0.84010341,0.15989659
18802,1,0,Arsenal,0.59898884,0.40101116
17789,1,0,Arsenal,0.96005262,0.03994738
16218,1,0,Arsenal,1.0,-0.0
11833,1,0,Arsenal,0.95975418,0.04024582
11687,1,0,Arsenal,0.9600588,0.0399412
16810,1,0,Arsenal,0.9598999,0.0401001
10424,1,0,Arsenal,0.88110314,0.11889686
11879,1,0,Arsenal,1.0,-0.0
11818,1,0,Arsenal,0.96014498,0.03985502
16718,1,0,Arsenal,0.87952456,0.12047544
18472,1,0,Arsenal,0.8396108,0.1603892
17430,1,0,Arsenal,0.68004526,0.31995474
10744,1,0,Arsenal,1.0,-0.0
16977,1,0,Arsenal,0.95997346,0.04002654
14736,1,0,Arsenal,0.8404825,0.1595175
10683,1,0,Arsenal,0.88056362,0.11943638
18857,1,0,Arsenal,0.96009269,0.03990731
18412,1,0,Arsenal,1.0,-0.0
15367,1,0,Arsenal,0.75986986,0.24013014
11854,1,0,Arsenal,0.95983992,0.04016008
17304,1,0,Arsenal,0.80012526,0.19987474
17094,1,0,Arsenal,0.71974075,0.28025925
16590,1,0,Arsenal,1.0,-0.0
10427,1,0,Arsenal,1.0,-0.0
11873,1,0,Arsenal,0.76046007,0.23953993
19195,1,0,Arsenal,1.0,-0.0
17224,1,0,Arsenal,0.95952978,0.04047022
17717,1,0,Arsenal,1.0,-0.0
14999,1,0,Arsenal,0.91993261,0.08006739
11766,1,0,Arsenal,1.0,-0.0
10489,1,0,Arsenal,0.95980837,0.04019163
15236,1,0,Arsenal,0.68016625,0.31983375
10609,1,0,Arsenal,1.0,-0.0
14952,1,0,Arsenal,0.71982251,0.28017749
10449,1,0,Arsenal,1.0,-0.0
4531,0,1,Arsenal,0.11966874,0.88033126
19099,1,0,Arsenal,1.0,-0.0
16632,1,0,Arsenal,0.80057697,0.19942303
14961,1,0,Arsenal,0.95980837,0.04019163
10302,1,0,Arsenal,0.7199299,0.2800701
342,0,1,Arsenal,-0.0,1.0
10444,1,0,Arsenal,0.95980837,0.04019163
18525,1,0,Arsenal,0.92039524,0.07960476
10585,1,0,Arsenal,1.0,-0.0
17581,1,0,Arsenal,0.76101388,0.23898612
14900,1,0,Arsenal,0.5598804,0.4401196
17251,1,0,Arsenal,0.60006641,0.39993359
17446,1,0,Arsenal,0.96005262,0.03994738
16051,1,0,Arsenal,0.84052615,0.15947385
18748,1,0,Arsenal,1.0,-0.0
14721,1,0,Arsenal,0.80056266,0.19943734
11827,1,0,Arsenal,1.0,-0.0
7131,0,1,Arsenal,-0.0,1.0
15312,1,0,Arsenal,0.55986793,0.44013207
15209,1,0,Arsenal,0.96030867,0.03969133
18135,1,0,Arsenal,0.87953431,0.12046569
16078,1,0,Arsenal,0.72007985,0.27992015
18041,1,0,Arsenal,1.0,-0.0
17271,1,0,Arsenal,1.0,-0.0
16946,1,0,Arsenal,0.88081879,0.11918121
17599,1,0,Arsenal,1.0,-0.0
17981,1,0,Arsenal,0.91983233,0.08016767
17020,1,0,Arsenal,0.68044673,0.31955327
17379,1,0,Arsenal,0.88092095,0.11907905
15139,1,0,Arsenal,0.76099355,0.23900645
16553,1,0,Arsenal,1.0,-0.0
10408,1,0,Arsenal,1.0,-0.0
16657,1,0,Arsenal,0.8798382,0.1201618
15425,1,0,Arsenal,0.59935425,0.40064575
18228,1,0,Arsenal,0.96030867,0.03969133
17967,1,0,Arsenal,1.0,-0.0
17643,1,0,Arsenal,0.71989742,0.28010258
11937,1,0,Arsenal,0.95975418,0.04024582
18818,1,0,Arsenal,0.52138325,0.47861675
10659,1,0,Arsenal,1.0,-0.0
18242,1,0,Arsenal,1.0,-0.0
17611,1,0,Arsenal,1.0,-0.0
14951,1,0,Arsenal,1.0,-0.0
16221,1,0,Arsenal,1.0,-0.0
18671,1,0,Arsenal,1.0,-0.0
16613,1,0,Arsenal,0.84008978,0.15991022
18978,1,0,Arsenal,0.84014984,0.15985016
11801,1,0,Arsenal,1.0,-0.0
17191,1,0,Arsenal,0.80106258,0.19893742
18537,1,0,Arsenal,0.96049192,0.03950808
16669,1,0,Arsenal,1.0,-0.0
17074,1,0,Arsenal,0.84026091,0.15973909
16624,1,0,Arsenal,1.0,-0.0
19116,1,0,Arsenal,0.52110419,0.47889581
18596,1,0,Arsenal,1.0,-0.0
17479,1,0,Arsenal,1.0,-0.0
16869,1,0,Arsenal,0.96049893,0.03950107
17977,1,0,Arsenal,1.0,-0.0
11585,1,0,Arsenal,1.0,-0.0
15435,1,0,Arsenal,0.91989254,0.08010746
15039,1,0,Arsenal,0.95980837,0.04019163
15395,1,0,Arsenal,0.96008345,0.03991655
14960,1,0,Arsenal,0.84110227,0.15889773
16700,1,0,Arsenal,0.79962207,0.20037793
17289,1,0,Arsenal,0.6392502,0.3607498
14699,1,0,Arsenal,0.96008345,0.03991655
14648,1,0,Arsenal,0.71974883,0.28025117
10752,1,0,Arsenal,1.0,-0.0
10418,1,0,Arsenal,1.0,-0.0
15590,1,0,Arsenal,0.87978406,0.12021594
16260,1,0,Arsenal,1.0,-0.0
11900,1,0,Arsenal,1.0,-0.0
14763,1,0,Arsenal,0.71950153,0.28049847
17758,1,0,Arsenal,0.52102541,0.47897459
18667,1,0,Arsenal,1.0,-0.0
19021,1,0,Arsenal,0.96030255,0.03969745
16403,1,0,Arsenal,1.0,-0.0
18148,1,0,Arsenal,0.95964181,0.04035819
15718,1,0,Arsenal,0.64052396,0.35947604
11704,1,0,Arsenal,0.96008345,0.03991655
18591,1,0,Arsenal,0.52013039,0.47986961
10529,1,0,Arsenal,1.0,-0.0
15074,1,0,Arsenal,0.95983992,0.04016008
16074,1,0,Arsenal,1.0,-0.0
17509,1,0,Arsenal,1.0,-0.0
10496,1,0,Arsenal,0.83944797,0.16055203
15058,1,0,Arsenal,0.79995636,0.20004364
17570,1,0,Arsenal,1.0,-0.0
16094,1,0,Arsenal,1.0,-0.0
14752,1,0,Arsenal,0.76021444,0.23978556
15368,1,0,Arsenal,0.95975418,0.04024582
14958,1,0,Arsenal,1.0,-0.0
1425,0,1,Arsenal,-0.0,1.0
14543,1,0,Arsenal,1.0,-0.0
18639,1,0,Arsenal,0.72027413,0.27972587
16244,1,0,Arsenal,1.0,-0.0
15235,1,0,Arsenal,1.0,-0.0
14048,1,0,Arsenal,0.83950936,0.16049064
15268,1,0,Arsenal,0.9600588,0.0399412
18932,1,0,Arsenal,1.0,-0.0
18688,1,0,Arsenal,1.0,-0.0
10441,1,0,Arsenal,0.8803126,0.1196874
10544,1,0,Arsenal,0.92095451,0.07904549
17440,1,0,Arsenal,0.96009269,0.03990731
17004,1,0,Arsenal,1.0,-0.0
18551,1,0,Arsenal,1.0,-0.0
14979,1,0,Arsenal,0.68111462,0.31888538
15248,1,0,Arsenal,0.95975418,0.04024582
18972,1,0,Arsenal,0.95979742,0.04020258
17077,1,0,Arsenal,0.96014498,0.03985502
14323,1,0,Arsenal,0.56017656,0.43982344
18754,1,0,Arsenal,0.80044167,0.19955833
10482,1,0,Arsenal,1.0,-0.0
16226,1,0,Arsenal,0.95995131,0.04004869
16736,1,0,Arsenal,1.0,-0.0
17556,1,0,Arsenal,0.87999728,0.12000272
15726,1,0,Arsenal,0.7213877,0.2786123
17197,1,0,Arsenal,0.88036528,0.11963472
17562,1,0,Arsenal,1.0,-0.0
18415,1,0,Arsenal,1.0,-0.0
18587,1,0,Arsenal,1.0,-0.0
16726,1,0,Arsenal,1.0,-0.0
11807,1,0,Arsenal,1.0,-0.0
15310,1,0,Arsenal,0.96030867,0.03969133
18954,1,0,Arsenal,0.92036135,0.07963865
17951,1,0,Arsenal,1.0,-0.0
16699,1,0,Arsenal,0.6389749,0.3610251
17925,1,0,Arsenal,0.68053338,0.31946662
17648,1,0,Arsenal,1.0,-0.0
17695,1,0,Arsenal,0.88007317,0.11992683
16227,1,0,Arsenal,1.0,-0.0
17953,1,0,Arsenal,1.0,-0.0
16595,1,0,Arsenal,1.0,-0.0
5595,0,1,Arsenal,-0.0,1.0
16900,1,0,Arsenal,0.95971771,0.04028229
3688,0,1,Arsenal,0.08051827,0.91948173
10730,1,0,Arsenal,1.0,-0.0
16913,1,0,Arsenal,0.96005262,0.03994738
19148,1,0,Arsenal,0.80028132,0.19971868
11797,1,0,Arsenal,1.0,-0.0
19120,1,0,Arsenal,0.76018189,0.23981811
16067,1,0,Arsenal,0.60000902,0.39999098
18694,1,0,Arsenal,0.96049192,0.03950808
10565,1,0,Arsenal,1.0,-0.0
15178,1,0,Arsenal,0.79960961,0.20039039
14250,1,0,Arsenal,0.52068232,0.47931768
18689,1,0,Arsenal,1.0,-0.0
10463,1,0,Arsenal,1.0,-0.0
10432,1,0,Arsenal,1.0,-0.0
14898,1,0,Arsenal,0.91991946,0.08008054
16766,1,0,Arsenal,0.84002786,0.15997214
14678,1,0,Arsenal,0.60123404,0.39876596
10467,1,0,Arsenal,0.88030068,0.11969932
15213,1,0,Arsenal,1.0,-0.0
10403,1,0,Arsenal,1.0,-0.0
2313,0,1,Arsenal,0.07986628,0.92013372
14956,1,0,Arsenal,0.88045092,0.11954908
18760,1,0,Arsenal,0.63993583,0.36006417
11736,1,0,Arsenal,1.0,-0.0
16935,1,0,Arsenal,1.0,-0.0
17478,1,0,Arsenal,0.68027309,0.31972691
10031,1,0,Arsenal,1.0,-0.0
17378,1,0,Arsenal,1.0,-0.0
19235,1,0,Arsenal,1.0,-0.0
17849,1,0,Arsenal,0.56006264,0.43993736
10551,1,0,Arsenal,1.0,-0.0
17025,1,0,Arsenal,1.0,-0.0
10157,1,0,Arsenal,0.9598999,0.0401001
18132,1,0,Arsenal,0.63929477,0.36070523
11945,1,0,Arsenal,1.0,-0.0
16972,1,0,Arsenal,0.95969746,0.04030254
11605,1,0,Arsenal,0.8005089,0.1994911
11819,1,0,Arsenal,0.67895323,0.32104677
17323,1,0,Arsenal,0.84053599,0.15946401
17330,1,0,Arsenal,1.0,-0.0
17512,1,0,Arsenal,1.0,-0.0
17679,1,0,Arsenal,0.84001561,0.15998439
14997,1,0,Arsenal,0.72019469,0.27980531
10421,1,0,Arsenal,1.0,-0.0
11659,1,0,Arsenal,1.0,-0.0
17314,1,0,Arsenal,1.0,-0.0
10592,1,0,Arsenal,1.0,-0.0
18623,1,0,Arsenal,1.0,-0.0
15110,1,0,Arsenal,0.9198068,0.0801932
18340,1,0,Arsenal,0.96049192,0.03950808
17137,1,0,Arsenal,0.79959628,0.20040372
16053,1,0,Arsenal,0.9600588,0.0399412
18650,1,0,Arsenal,0.87939185,0.12060815
16934,1,0,Arsenal,0.88040838,0.11959162
19053,1,0,Arsenal,0.67935328,0.32064672
15321,1,0,Arsenal,0.96014498,0.03985502
16662,1,0,Arsenal,1.0,-0.0
17125,1,0,Arsenal,0.95952978,0.04047022
16099,1,0,Arsenal,1.0,-0.0
17997,1,0,Arsenal,1.0,-0.0
17037,1,0,Arsenal,0.67971264,0.32028736
17292,1,0,Arsenal,0.95952978,0.04047022
17706,1,0,Arsenal,0.91995335,0.08004665
19098,1,0,Arsenal,0.8402187,0.1597813
11608,1,0,Arsenal,1.0,-0.0
19206,1,0,Arsenal,1.0,-0.0
17281,1,0,Arsenal,0.52035368,0.47964632
15255,1,0,Arsenal,0.76045432,0.23954568
18850,1,0,Arsenal,0.9199849,0.0800151
2450,0,1,Arsenal,-0.0,1.0
17542,1,0,Arsenal,0.83999679,0.16000321
17340,1,0,Arsenal,0.76039671,0.23960329
10599,1,0,Arsenal,1.0,-0.0
16788,1,0,Arsenal,0.96049192,0.03950808
11584,1,0,Arsenal,1.0,-0.0
18375,1,0,Arsenal,0.87981109,0.12018891
15199,1,0,Arsenal,0.71976872,0.28023128
15251,1,0,Arsenal,0.55992007,0.44007993
10457,1,0,Arsenal,1.0,-0.0
11710,1,0,Arsenal,0.95952978,0.04047022
14800,1,0,Arsenal,0.91951486,0.08048514
19216,1,0,Arsenal,1.0,-0.0
14126,1,0,Arsenal,0.88081687,0.11918313
14575,1,0,Arsenal,0.64067851,0.35932149
17407,1,0,Arsenal,1.0,-0.0
19150,1,0,Arsenal,1.0,-0.0
10411,1,0,Arsenal,1.0,-0.0
18211,1,0,Arsenal,0.91964829,0.08035171
18036,1,0,Arsenal,1.0,-0.0
17203,1,0,Arsenal,0.7190716,0.2809284
19028,1,0,Arsenal,0.96014498,0.03985502
10514,1,0,Arsenal,0.83955974,0.16044026
16964,1,0,Arsenal,0.95995131,0.04004869
16087,1,0,Arsenal,1.0,-0.0
18298,1,0,Arsenal,1.0,-0.0
18186,1,0,Arsenal,1.0,-0.0
5575,0,1,Arsenal,-0.0,1.0
6435,0,1,Arsenal,-0.0,1.0
17293,1,0,Arsenal,0.75950518,0.24049482
